1,0.208
1,0.208
2,0.181
2,0.181
2,0.181
2,0.181
3,0.167
3,0.167
3,0.167
3,0.167
3,0.167
3,0.167
4,0.163
4,0.163
4,0.163
4,0.163
4,0.163
5,0.159
5,0.159
5,0.159
5,0.159
5,0.159
5,0.159
6,0.157
6,0.157
6,0.157
6,0.157
6,0.157
6,0.157
7,0.154
7,0.154
7,0.154
7,0.154
7,0.154
7,0.154
8,0.154
8,0.154
8,0.154
8,0.154
8,0.154
9,0.151
9,0.151
9,0.151
9,0.151
9,0.151
9,0.151
10,0.152
10,0.152
10,0.152
10,0.152
10,0.152
10,0.152
11,0.151
11,0.151
11,0.151
11,0.151
11,0.151
12,0.150
12,0.150
12,0.150
12,0.150
12,0.150
12,0.150
13,0.150
13,0.150
13,0.150
13,0.150
13,0.150
13,0.150
14,0.150
14,0.150
14,0.150
14,0.150
14,0.150
15,0.150
15,0.150
15,0.150
15,0.150
15,0.150
15,0.150
16,0.150
16,0.150
16,0.150
16,0.150
16,0.150
16,0.150
17,0.149
17,0.149
17,0.149
17,0.149
17,0.149
17,0.149
18,0.149
18,0.149
18,0.149
18,0.149
18,0.149
19,0.148
19,0.148
19,0.148
19,0.148
19,0.148
19,0.148
20,0.148
20,0.148
20,0.148
20,0.148
20,0.148
20,0.148
21,0.148
21,0.148
21,0.148
21,0.148
21,0.148
22,0.148
22,0.148
22,0.148
22,0.148
22,0.148
22,0.148
23,0.148
23,0.148
23,0.148
23,0.148
23,0.148
23,0.148
24,0.148
24,0.148
24,0.148
24,0.148
24,0.148
25,0.147
25,0.147
25,0.147
25,0.147
25,0.147
25,0.147
26,0.147
26,0.147
26,0.147
26,0.147
26,0.147
26,0.147
27,0.148
27,0.148
27,0.148
27,0.148
27,0.148
27,0.148
28,0.148
28,0.148
28,0.148
28,0.148
28,0.148
29,0.148
29,0.148
29,0.148
29,0.148
29,0.148
29,0.148
30,0.147
