1,0.118
2,0.096
2,0.096
2,0.096
3,0.088
3,0.088
3,0.088
4,0.085
4,0.085
4,0.085
5,0.082
5,0.082
5,0.082
6,0.081
6,0.081
6,0.081
7,0.079
7,0.079
7,0.079
7,0.079
8,0.079
8,0.079
8,0.079
9,0.078
9,0.078
9,0.078
10,0.077
10,0.077
10,0.077
11,0.077
11,0.077
11,0.077
12,0.077
12,0.077
12,0.077
13,0.077
13,0.077
13,0.077
13,0.077
14,0.076
14,0.076
14,0.076
15,0.076
15,0.076
15,0.076
16,0.076
16,0.076
16,0.076
17,0.076
17,0.076
17,0.076
18,0.075
18,0.075
18,0.075
19,0.075
19,0.075
19,0.075
19,0.075
20,0.076
20,0.076
20,0.076
21,0.076
21,0.076
21,0.076
22,0.076
22,0.076
22,0.076
23,0.076
23,0.076
23,0.076
24,0.076
24,0.076
24,0.076
25,0.076
25,0.076
25,0.076
25,0.076
26,0.076
26,0.076
26,0.076
27,0.076
27,0.076
27,0.076
28,0.076
28,0.076
28,0.076
29,0.076
29,0.076
29,0.076
30,0.076
