1,0.428
1,0.428
1,0.428
1,0.428
1,0.428
1,0.428
1,0.428
1,0.428
2,0.349
2,0.349
2,0.349
2,0.349
2,0.349
2,0.349
2,0.349
2,0.349
2,0.349
2,0.349
3,0.332
3,0.332
3,0.332
3,0.332
3,0.332
3,0.332
3,0.332
3,0.332
3,0.332
3,0.332
3,0.332
4,0.325
4,0.325
4,0.325
4,0.325
4,0.325
4,0.325
4,0.325
4,0.325
4,0.325
4,0.325
4,0.325
5,0.316
5,0.316
5,0.316
5,0.316
5,0.316
5,0.316
5,0.316
5,0.316
5,0.316
5,0.316
5,0.316
6,0.312
6,0.312
6,0.312
6,0.312
6,0.312
6,0.312
6,0.312
6,0.312
6,0.312
6,0.312
7,0.308
7,0.308
7,0.308
7,0.308
7,0.308
7,0.308
7,0.308
7,0.308
7,0.308
7,0.308
7,0.308
8,0.305
8,0.305
8,0.305
8,0.305
8,0.305
8,0.305
8,0.305
8,0.305
8,0.305
8,0.305
8,0.305
9,0.303
9,0.303
9,0.303
9,0.303
9,0.303
9,0.303
9,0.303
9,0.303
9,0.303
9,0.303
9,0.303
10,0.302
10,0.302
10,0.302
10,0.302
10,0.302
10,0.302
10,0.302
10,0.302
10,0.302
10,0.302
10,0.302
11,0.302
11,0.302
11,0.302
11,0.302
11,0.302
11,0.302
11,0.302
11,0.302
11,0.302
11,0.302
12,0.303
12,0.303
12,0.303
12,0.303
12,0.303
12,0.303
12,0.303
12,0.303
12,0.303
12,0.303
12,0.303
13,0.302
13,0.302
13,0.302
13,0.302
13,0.302
13,0.302
13,0.302
13,0.302
13,0.302
13,0.302
13,0.302
14,0.301
14,0.301
14,0.301
14,0.301
14,0.301
14,0.301
14,0.301
14,0.301
14,0.301
14,0.301
14,0.301
15,0.302
15,0.302
15,0.302
15,0.302
15,0.302
15,0.302
15,0.302
15,0.302
15,0.302
15,0.302
16,0.302
16,0.302
16,0.302
16,0.302
16,0.302
16,0.302
16,0.302
16,0.302
16,0.302
16,0.302
16,0.302
17,0.303
17,0.303
17,0.303
17,0.303
17,0.303
17,0.303
17,0.303
17,0.303
17,0.303
17,0.303
17,0.303
18,0.302
18,0.302
18,0.302
18,0.302
18,0.302
18,0.302
18,0.302
18,0.302
18,0.302
18,0.302
18,0.302
19,0.301
19,0.301
19,0.301
19,0.301
19,0.301
19,0.301
19,0.301
19,0.301
19,0.301
19,0.301
19,0.301
20,0.301
20,0.301
20,0.301
20,0.301
20,0.301
20,0.301
20,0.301
20,0.301
20,0.301
20,0.301
21,0.301
21,0.301
21,0.301
21,0.301
21,0.301
21,0.301
21,0.301
21,0.301
21,0.301
21,0.301
21,0.301
22,0.301
22,0.301
22,0.301
22,0.301
22,0.301
22,0.301
22,0.301
22,0.301
22,0.301
22,0.301
22,0.301
23,0.300
23,0.300
23,0.300
23,0.300
23,0.300
23,0.300
23,0.300
23,0.300
23,0.300
23,0.300
23,0.300
24,0.300
24,0.300
24,0.300
24,0.300
24,0.300
24,0.300
24,0.300
24,0.300
24,0.300
24,0.300
25,0.300
25,0.300
25,0.300
25,0.300
25,0.300
25,0.300
25,0.300
25,0.300
25,0.300
25,0.300
25,0.300
26,0.300
26,0.300
26,0.300
26,0.300
26,0.300
26,0.300
26,0.300
26,0.300
26,0.300
26,0.300
26,0.300
27,0.299
27,0.299
27,0.299
27,0.299
27,0.299
27,0.299
27,0.299
27,0.299
27,0.299
27,0.299
27,0.299
28,0.299
28,0.299
28,0.299
28,0.299
28,0.299
28,0.299
28,0.299
28,0.299
28,0.299
28,0.299
28,0.299
29,0.299
29,0.299
29,0.299
29,0.299
29,0.299
29,0.299
29,0.299
29,0.299
29,0.299
29,0.299
30,0.299
30,0.299
30,0.299
30,0.299
