1,0.197
1,0.197
1,0.197
2,0.160
2,0.160
2,0.160
2,0.160
2,0.160
2,0.160
3,0.145
3,0.145
3,0.145
3,0.145
3,0.145
3,0.145
4,0.141
4,0.141
4,0.141
4,0.141
4,0.141
5,0.137
5,0.137
5,0.137
5,0.137
5,0.137
5,0.137
6,0.138
6,0.138
6,0.138
6,0.138
6,0.138
6,0.138
7,0.136
7,0.136
7,0.136
7,0.136
7,0.136
8,0.134
8,0.134
8,0.134
8,0.134
8,0.134
8,0.134
9,0.133
9,0.133
9,0.133
9,0.133
9,0.133
9,0.133
10,0.131
10,0.131
10,0.131
10,0.131
10,0.131
11,0.131
11,0.131
11,0.131
11,0.131
11,0.131
11,0.131
12,0.130
12,0.130
12,0.130
12,0.130
12,0.130
12,0.130
13,0.129
13,0.129
13,0.129
13,0.129
13,0.129
13,0.129
14,0.129
14,0.129
14,0.129
14,0.129
14,0.129
15,0.129
15,0.129
15,0.129
15,0.129
15,0.129
15,0.129
16,0.129
16,0.129
16,0.129
16,0.129
16,0.129
16,0.129
17,0.129
17,0.129
17,0.129
17,0.129
17,0.129
18,0.129
18,0.129
18,0.129
18,0.129
18,0.129
18,0.129
19,0.128
19,0.128
19,0.128
19,0.128
19,0.128
19,0.128
20,0.128
20,0.128
20,0.128
20,0.128
20,0.128
21,0.128
21,0.128
21,0.128
21,0.128
21,0.128
21,0.128
22,0.128
22,0.128
22,0.128
22,0.128
22,0.128
22,0.128
23,0.128
23,0.128
23,0.128
23,0.128
23,0.128
24,0.128
24,0.128
24,0.128
24,0.128
24,0.128
24,0.128
25,0.128
25,0.128
25,0.128
25,0.128
25,0.128
25,0.128
26,0.127
26,0.127
26,0.127
26,0.127
26,0.127
26,0.127
27,0.127
27,0.127
27,0.127
27,0.127
27,0.127
28,0.127
28,0.127
28,0.127
28,0.127
28,0.127
28,0.127
29,0.127
29,0.127
29,0.127
29,0.127
29,0.127
29,0.127
30,0.126
30,0.126
30,0.126
30,0.126
