1,0.099
2,0.079
2,0.079
3,0.071
3,0.071
3,0.071
4,0.068
4,0.068
5,0.066
5,0.066
6,0.066
7,0.065
7,0.065
8,0.064
8,0.064
8,0.064
9,0.063
10,0.063
